SELLDATE,SELLMONTH,SELLYEAR,ADDRESS,CITY,STATE,ZIP, PRICE ,BEDS,BATHS,LOCATION,SQFT,LOTSIZE,YARDSPACE,YEARBUILT,SELLAGE,PRICE/SQFT,HOA/MONTH,MLS#,LATITUDE,LONGITUDE
6-Jun-22,Jun-22,2022,8501 Pinnacle Dr,Frisco,TX,75033,"$675,000.00 ",4,3.5,Preston Highlands North Ph 1,3237,10890,7653,1997,25,$208.53 ,40,14753261,33.1649511,-96.8079924
12-Aug-21,Aug-21,2021,8720 Malibu St,Frisco,TX,75033,"$307,000.00 ",3,2,Golden Gate Village Add 1,1485,6098,4613,1991,30,$206.73 ,,14624564,33.154261,-96.806738
19-Dec-22,Dec-22,2022,8481 Christie Dr,Frisco,TX,75033,"$425,000.00 ",3,2.5,Crestview Add Sec Four,1455,14810,13355,1983,39,$292.10 ,,20206860,33.1518176,-96.8096894
2-Jul-21,Jul-21,2021,8407 Presidio Dr,Frisco,TX,75033,"$375,000.00 ",3,2,Preston Highlands North #2,2494,8712,6218,1997,24,$150.36 ,40,14605415,33.1683773,-96.8086546
17-Aug-21,Aug-21,2021,8312 Pinnacle Dr,Frisco,TX,75033,"$475,000.00 ",4,2,Preston Highlands North Ph 1,2442,10454,8012,1996,25,$194.51 ,30,14624416,33.1652763,-96.8092908
23-Jun-22,Jun-22,2022,8564 Santa Rosa Dr,Frisco,TX,75033,"$269,000.00 ",3,1.5,Preston Trace Estates First Instl,1137,6098,4961,1978,44,$236.59 ,,20045849,33.1556744,-96.8082486
30-Nov-22,Nov-22,2022,8546 Santa Clara Dr,Frisco,TX,75033,"$339,900.00 ",3,2,Preston Trace Estates First Instl,1345,6098,4753,1978,44,$252.71 ,,20191671,33.1550071,-96.8084505
4-Apr-22,Apr-22,2022,11021 Firefly Ln,Frisco,TX,75033,"$625,000.00 ",4,2.5,Meadow Hill Estates Ph Eight,3632,12632,9000,2002,20,$172.08 ,40,20002281,33.1691596,-96.8201528
28-Feb-23,Feb-23,2023,11100 Premier Dr,Frisco,TX,75033,"$464,900.00 ",3,2,Preston Highlands North Ph 4,2103,9583,7480,2000,23,$221.07 ,42,20250526,33.1700205,-96.8104492
20-Apr-22,Apr-22,2022,7700 Daylily Way,Frisco,TX,75034,"$675,000.00 ",4,4,Meadow Hill Estates Ph One,3616,10019,6403,2000,22,$186.67 ,40,20008587,33.1676451,-96.8157086
31-Mar-22,Mar-22,2022,8502 Silverton Dr,Frisco,TX,75033,"$625,000.00 ",4,3.5,Preston Highlands North Ph 3,3742,8712,4970,1998,24,$167.02 ,40,14758588,33.174183,-96.8085262
9-Jul-21,Jul-21,2021,7242 Prairie Flower Ln,Frisco,TX,75033,"$390,000.00 ",5,2.5,Meadow Hill Estates Ph Three,2474,6534,4060,2000,21,$157.64 ,37,14587265,33.1697351,-96.8212943
12-Jul-21,Jul-21,2021,8669 Crestview Dr,Frisco,TX,75033,"$599,900.00 ",2,2.5,Preston Estates Third Sec,2869,34195,31326,1991,30,$209.10 ,,14581143,33.1605703,-96.8073646
16-Apr-21,Apr-21,2021,7189 Waterlily Ln,Frisco,TX,75033,"$325,000.00 ",4,2,Meadow Hill Estates Ph Three,1995,6098,4103,2001,20,$162.91 ,,14537601,33.1675346,-96.8219182
13-May-22,May-22,2022,7145 Bramblebush Dr,Frisco,TX,75033,"$450,000.00 ",4,2,Meadow Hill Estates Ph Seven,1995,6534,4539,2002,20,$225.56 ,40,20038167,33.1723936,-96.8222148
17-May-22,May-22,2022,6959 Maple St,Frisco,TX,75033,"$499,000.00 ",3,2,Frisco Original Donation,1533,7405,5872,1920,102,$325.51 ,,20049523,33.1533685,-96.8238267
5-Aug-21,Aug-21,2021,7059 Maple St,Frisco,TX,75033,"$279,000.00 ",2,1,Frisco Original Donation,1230,10890,9660,1930,91,$226.83 ,,14615041,33.1531698,-96.8227688
5-Aug-21,Aug-21,2021,7011 Maple St,Frisco,TX,75033,"$419,000.00 ",2,2,Frisco Original Donation,1422,14505,13083,1902,119,$294.66 ,,14614908,33.1531982,-96.8230188
7-Dec-22,Dec-22,2022,8216 Brown Stone Ln,Frisco,TX,75033,"$456,000.00 ",3,2,Preston Highlands North Ph 3,2122,9148,7026,1998,24,$214.89 ,40,20200984,33.1733803,-96.8106247
10-Feb-23,Feb-23,2023,9901 Miller Pl,Frisco,TX,75033,"$494,900.00 ",4,2.5,Preston Manor Ph III,2182,7841,5659,1991,32,$226.81 ,,20236611,33.1586847,-96.8117841
5-Aug-22,Aug-22,2022,7082 Saint Augustine Dr,Frisco,TX,75033,"$465,000.00 ",4,2,Meadow Hill Estates Ph Three,2271,6098,3827,2000,22,$204.76 ,40,20113063,33.1704759,-96.8229292
15-Feb-22,Feb-22,2022,8420 Christie Dr,Frisco,TX,75033,"$420,000.00 ",3,2,Crestview Add Sec Four,1770,10019,8249,1983,39,$237.29 ,,14734168,33.1522879,-96.8101271
22-Jul-21,Jul-21,2021,10473 Rogers Rd,Frisco,TX,75033,"$925,000.00 ",4,3.5,Meadow Hill Estates Ph Six,4262,39378,35116,2004,17,$217.03 ,,14607940,33.1643404,-96.8123665
3-Sep-21,Sep-21,2021,7260 Prairie Flower Ln,Frisco,TX,75033,"$400,000.00 ",4,2,Meadow Hill Estates Ph Three,2270,6098,3828,2000,21,$176.21 ,35,14636427,33.1697885,-96.8211102
29-Nov-21,Nov-21,2021,7443 Yellowstone Dr,Frisco,TX,75033,"$499,900.00 ",4,2.5,Meadow Hill Estates Ph Eight,3070,9583,6513,2002,19,$162.83 ,20,14693985,33.1686373,-96.8197132
29-Apr-22,Apr-22,2022,8400 Silverton Dr,Frisco,TX,75033,"$625,000.00 ",4,3.5,Preston Highlands North Ph 3,2908,11326,8418,1997,25,$214.92 ,40,20014559,33.1741927,-96.8095969
7-May-21,May-21,2021,8518 Brown Stone Ln,Frisco,TX,75033,"$499,900.00 ",4,3.5,Preston Highlands North Ph 3,3714,9148,5434,1999,22,$134.60 ,40,14548867,33.1733429,-96.8076803
23-Sep-21,Sep-21,2021,8403 Lakota Trl,Frisco,TX,75033,"$539,000.00 ",4,3,Preston Highlands North Ph 4,2942,8712,5770,1999,22,$183.21 ,40,14655388,33.1692094,-96.8095959
1-Mar-22,Mar-22,2022,8313 Lakota Trl,Frisco,TX,75033,"$579,000.00 ",4,3.5,Preston Highland North,3184,8712,5528,2001,21,$181.85 ,40,14748411,33.1692204,-96.8098228
20-Jan-23,Jan-23,2023,9660 Williford Trl,Frisco,TX,75033,"$330,000.00 ",3,2,Preston Manor Ph IV,1243,6098,4855,1991,32,$265.49 ,,20217864,33.1566029,-96.8096618
10-May-21,May-21,2021,11116 Rogers Rd,Frisco,TX,75033,"$499,000.00 ",5,4,Preston Highlands North Ph 4,3481,9148,5667,1999,22,$143.35 ,33,14533839,33.1707925,-96.8114578
3-Jun-21,Jun-21,2021,10944 Prescott Dr,Frisco,TX,75033,"$435,000.00 ",5,4,Preston Highlands Village,2832,6098,3266,2005,16,$153.60 ,33,14571231,33.1692179,-96.8066486
9-Feb-22,Feb-22,2022,11102 Freemont Trl,Frisco,TX,75033,"$650,000.00 ",4,3.5,Preston Highlands North Ph 4,3574,8712,5138,2001,21,$181.87 ,40,14731026,33.1701611,-96.8082606
23-Aug-22,Aug-22,2022,9582 Cherry St,Frisco,TX,75033,"$325,000.00 ",3,2,Western Heights Add,1327,9583,8256,1966,56,$244.91 ,,20120791,33.1557818,-96.825365
21-Oct-22,Oct-22,2022,7110 Oak St,Frisco,TX,75033,"$599,000.00 ",3,3,Frisco Original Donation,1915,7231,5316,1950,72,$312.79 ,,20178229,33.1514703,-96.8223232
28-May-21,May-21,2021,8319 Fair Oaks,Frisco,TX,75033,"$725,000.00 ",3,3,Preston Estates Second Sec,2552,41208,38656,1987,34,$284.09 ,,14565281,33.1627203,-96.8112154
29-Apr-22,Apr-22,2022,10601 Whispering Pines Dr,Frisco,TX,75033,"$790,000.00 ",5,3.5,Meadow Hill Estates Ph Two,4020,8712,4692,2001,21,$196.52 ,33,20020725,33.1662546,-96.8141122
18-Mar-22,Mar-22,2022,9074 Bison Trl,Frisco,TX,75033,"$499,000.00 ",3,2.5,First Instl Crestview Add,1451,9148,7697,1978,44,$343.90 ,,14760844,33.150694,-96.812252
18-Mar-22,Mar-22,2022,7651 Red Clover Dr,Frisco,TX,75033,"$575,000.00 ",4,3.5,Meadow Hill Estates Ph Two,3386,8712,5326,2003,19,$169.82 ,33,14755689,33.1655001,-96.8171493
31-Aug-21,Aug-21,2021,10808 Briar Brook Ln,Frisco,TX,75033,"$569,000.00 ",4,3,Preston Highlands North Ph 1,2995,8712,5717,2001,20,$189.98 ,40,14635147,33.1672797,-96.8049938
4-Mar-22,Mar-22,2022,7734 Thistletree Ln,Frisco,TX,75033,"$635,000.00 ",4,3.5,Meadow Hill Estates Ph One,3353,10019,6666,2000,22,$189.38 ,33,14749668,33.1685461,-96.8153725
18-May-21,May-21,2021,8310 Indianola Dr,Frisco,TX,75033,"$459,000.00 ",4,3.5,Preston Highlands North Ph 4,3489,8712,5223,1999,22,$131.56 ,40,14543631,33.1708315,-96.8099992
23-Aug-21,Aug-21,2021,7985 Thistletree Ln,Frisco,TX,75033,"$495,000.00 ",4,2.5,Meadow Hill Estates Ph One,3069,12632,9563,2001,20,$161.29 ,35,14619410,33.1681037,-96.812754
12-Apr-21,Apr-21,2021,8260 Fairview Dr,Frisco,TX,75033,"$540,000.00 ",3,3.5,Creekside Village,2128,6882,4754,2019,2,$253.76 ,40,14537531,33.1579716,-96.8117177
28-Apr-22,Apr-22,2022,8506 Indianola Dr,Frisco,TX,75033,"$699,900.00 ",4,3.5,Preston Highlands North Ph 4,3534,8712,5178,1999,23,$198.05 ,40,20021506,33.1708353,-96.8083153
23-Jan-23,Jan-23,2023,7099 Juniper Dr,Frisco,TX,75033,"$410,000.00 ",4,2,Meadow Hill Estates Ph Seven,2270,6534,4264,2002,21,$180.62 ,40,20213716,33.1715851,-96.8226821
5-Apr-21,Apr-21,2021,8300 Christie Dr,Frisco,TX,75033,"$320,000.00 ",3,2,Crestview Add Sec Four,1235,9583,8348,1986,35,$259.11 ,,14518977,33.1522957,-96.8115089
5-Jul-22,Jul-22,2022,7046 Saint Augustine Dr,Frisco,TX,75033,"$435,000.00 ",4,2,Meadow Hill Estates Ph Three,1995,6098,4103,2000,22,$218.05 ,37,20072890,33.1704979,-96.8232995
29-Nov-21,Nov-21,2021,7462 Chinaberry Ln,Frisco,TX,75033,"$469,900.00 ",4,2,Meadow Hill Estates Ph Eight,2510,9148,6638,2002,19,$187.21 ,33,14693328,33.1683073,-96.8194264
10-Jun-21,Jun-21,2021,10465 Hay Meadow Dr,Frisco,TX,75033,"$450,000.00 ",4,3,Meadow Hill Estates,3347,10019,6672,2000,21,$134.45 ,37,14565202,33.164944,-96.8189804
21-Apr-21,Apr-21,2021,7617 Quiet Meadow Ln,Frisco,TX,75033,"$405,000.00 ",4,3,Meadow Hill Estates Ph Two,2892,8276,5384,2000,21,$140.04 ,33,14528357,33.1640538,-96.8176287
10-Feb-23,Feb-23,2023,8149 Hillside Dr,Frisco,TX,75033,"$429,000.00 ",3,2,First Instl Crestview Add,1995,11761,9766,1968,55,$215.04 ,,20235967,33.1509466,-96.8133761
24-May-22,May-22,2022,7028 Saint Augustine Dr,Frisco,TX,75033,"$545,000.00 ",4,2.5,Meadow Hill Estates #3,2499,6970,4471,2000,22,$218.09 ,37,20028336,33.1705295,-96.8234626
3-Mar-23,Mar-23,2023,11003 Premier Dr,Frisco,TX,75033,"$709,000.00 ",5,4.5,Preston Highlands North Ph 4,3420,8712,5292,2001,22,$207.31 ,40,20217868,33.1692046,-96.811001
25-Apr-22,Apr-22,2022,10614 Stargazer Dr,Frisco,TX,75033,"$630,000.00 ",4,3,Meadow Hill Estates Ph Two,3071,9583,6512,2000,22,$205.14 ,37,14765824,33.1662097,-96.8146068
17-May-21,May-21,2021,10401 Enchanted Meadow Dr,Frisco,TX,75033,"$405,000.00 ",4,3,Meadow Hill Estates Ph Two,2892,9583,6691,2000,21,$140.04 ,33,14548034,33.164466,-96.816936
2-Aug-21,Aug-21,2021,10454 Balsam Ct,Frisco,TX,75033,"$490,740.00 ",4,3,Meadow Hill Estates Ph Two,2921,12632,9711,2000,21,$168.00 ,38,14605370,33.1647278,-96.8194409
2-Jul-21,Jul-21,2021,8699 Dancliff Dr,Frisco,TX,75033,"$499,000.00 ",5,3.5,Preston Highlands Village,3633,6098,2465,2005,16,$137.35 ,40,14586807,33.1688668,-96.805972
18-May-21,May-21,2021,11101 Latimer Dr,Frisco,TX,75033,"$489,900.00 ",4,3.5,Preston Highlands North #04,3442,,0,1998,23,$142.33 ,40,14539080,33.1699854,-96.8098471
5-Aug-21,Aug-21,2021,7238 Lazy Meadow Ln,Frisco,TX,75033,"$450,000.00 ",4,3,Meadow Hill Estates Ph Seven,2674,6970,4296,2002,19,$168.29 ,37,14606006,33.1737122,-96.8212448
16-Jul-21,Jul-21,2021,7440 Daffodil Way,Frisco,TX,75033,"$540,000.00 ",5,3.5,Meadow Hill Estates Ph Eight,3888,10890,7002,2002,19,$138.89 ,33,14593666,33.1700751,-96.8193992
6-Jul-22,Jul-22,2022,8411 Pinnacle Dr,Frisco,TX,75033,"$699,900.00 ",4,3.5,Preston Highlands North Ph 1,3058,17860,14802,1997,25,$228.88 ,40,20070904,33.1647986,-96.8082739
18-May-21,May-21,2021,8506 Brown Stone Ln,Frisco,TX,75033,"$430,000.00 ",3,2,Preston Highlands North Ph 3,2266,9148,6882,1998,23,$189.76 ,40,14544589,33.1733672,-96.8083671
17-May-21,May-21,2021,10477 Enchanted Meadow Dr,Frisco,TX,75033,"$450,000.00 ",5,3,Meadow Hill Estates Ph Two,3355,12632,9277,2000,21,$134.13 ,33,14550225,33.1650667,-96.8167942
25-Aug-22,Aug-22,2022,7182 Bramblebush Dr,Frisco,TX,75033,"$510,000.00 ",4,3,Meadow Hill Estates Ph Seven,2684,7405,4721,2003,19,$190.01 ,40,20102839,33.172896,-96.8219158
26-Mar-21,Mar-21,2021,9188 Williams Pl,Frisco,TX,75033,"$349,900.00 ",3,2,Meadowbrook Add,1551,9583,8032,1975,46,$225.60 ,,14498622,33.1519728,-96.8163779
17-Feb-23,Feb-23,2023,7881 Meadowbrook Ave,Frisco,TX,75033,"$414,900.00 ",3,2,Meadowbrook Addition (CFR),1679,10019,8340,1975,48,$247.11 ,,20234152,33.1505983,-96.8162386
1-Jun-22,Jun-22,2022,7874 Azalea Ln,Frisco,TX,75033,"$459,999.00 ",3,2.5,Christie & Wester Add,1797,12415,10618,1961,61,$255.98 ,,20040615,33.1552141,-96.8165735
21-Dec-21,Dec-21,2021,8415 Lakota Trl,Frisco,TX,75033,"$569,000.00 ",4,2.5,Preston Highlands North Ph 4,2778,8712,5934,1999,22,$204.82 ,40,14704789,33.1692559,-96.8088485
18-May-21,May-21,2021,7297 Chinquapin Dr,Frisco,TX,75033,"$325,000.00 ",4,2,Meadow Hill Estates Ph Seven,1995,7841,5846,2002,19,$162.91 ,37,14540080,33.1708842,-96.820663
19-Oct-21,Oct-21,2021,7857 Meadowbrook Ave,Frisco,TX,75033,"$380,000.00 ",4,2,Meadowbrook Add,1795,9583,7788,1975,46,$211.70 ,,14662535,33.1506607,-96.8163822
5-Apr-21,Apr-21,2021,8514 Brown Stone Ln,Frisco,TX,75033,"$475,000.00 ",4,3.5,Preston Highlands North Ph 3,3239,8712,5473,1999,22,$146.65 ,40,14517801,33.1733281,-96.8079198
23-May-22,May-22,2022,9141 4th St,Frisco,TX,75033,"$489,000.00 ",3,2,Frisco Original Donation,1999,10890,8891,1959,63,$244.62 ,,20010342,33.1531057,-96.824737
8-Sep-22,Sep-22,2022,8429 Preston Trace Blvd,Frisco,TX,75033,"$290,000.00 ",4,1.5,Preston Trace Estates #01,1807,6098,4291,1974,48,$160.49 ,,20131812,33.1560225,-96.8097927
7-Sep-21,Sep-21,2021,8215 Brown Stone Ln,Frisco,TX,75033,"$499,900.00 ",3,2,Preston Highlands North Ph 3,2122,9148,7026,1998,23,$235.58 ,40,14624597,33.1729387,-96.8106281
17-Nov-21,Nov-21,2021,7761 Raintree Way,Frisco,TX,75033,"$600,000.00 ",5,4.5,Meadow Hill Estates Ph Two,3949,10454,6505,2000,21,$151.94 ,33,14677160,33.1650112,-96.8161844
2-Jun-21,Jun-21,2021,8380 Christie Dr,Frisco,TX,75033,"$275,000.00 ",3,2,Crestview Add Sec Four,1359,9583,8224,1984,37,$202.35 ,,14562855,33.1523064,-96.8105875
28-Feb-23,Feb-23,2023,11503 Prestige Dr,Frisco,TX,75033,"$539,000.00 ",4,2,Preston Highlands North Ph 3,2315,8712,6397,1998,25,$232.83 ,42,20238719,33.1734267,-96.8113357
30-Sep-21,Sep-21,2021,8408 Emerald Glen Ln,Frisco,TX,75033,"$479,900.00 ",4,3.5,Preston Highlands North Ph 3,3166,8712,5546,1998,23,$151.58 ,40,14650647,33.1724946,-96.8092419
5-Aug-22,Aug-22,2022,9758 Sunset Dr,Frisco,TX,75033,"$895,000.00 ",5,3.5,Creekside Village,2835,8015,5180,2022,0,$315.70 ,40,20030464,33.1575295,-96.8106085
10-Aug-22,Aug-22,2022,8309 Fisher Dr,Frisco,TX,75033,"$599,999.00 ",4,2,Preston Highlands North Ph 1,3015,10019,7004,1996,26,$199.00 ,45,20102069,33.1665954,-96.8095127
24-Feb-23,Feb-23,2023,8840 Camfield Way,Frisco,TX,75033,"$435,000.00 ",4,2,Preston Manor,1641,9583,7942,1982,41,$265.08 ,,20224577,33.1573098,-96.8052293
24-Nov-21,Nov-21,2021,7623 Sunflower Way,Frisco,TX,75033,"$599,000.00 ",5,4,Meadow Hill Estates Ph One,3569,11761,8192,2000,21,$167.83 ,33,14677888,33.1690113,-96.8164533
20-Aug-21,Aug-21,2021,10992 Prescott Dr,Frisco,TX,75033,"$425,000.00 ",4,2.5,Preston Highlands Village,2736,6970,4234,2005,16,$155.34 ,40,14619148,33.1696584,-96.8066441
31-Aug-21,Aug-21,2021,7601 Ashbury Ct,Frisco,TX,75033,"$1,100,000.00 ",4,3.5,Coventry Oaks,4000,51575,47575,2005,16,$275.00 ,,14617735,33.156564,-96.819547
1-Sep-21,Sep-21,2021,8763 Dancliff Dr,Frisco,TX,75033,"$475,000.00 ",4,3,Preston Highlands Village,3482,6098,2616,2005,16,$136.42 ,42,14592821,33.1691196,-96.8052698
20-Dec-21,Dec-21,2021,9056 Bison Trl,Frisco,TX,75033,"$334,000.00 ",3,2,First Instl Crestview Add,1588,9148,7560,1968,53,$210.33 ,,14689940,33.1505337,-96.8121586
11-Oct-22,Oct-22,2022,7175 Walnut St,Frisco,TX,75033,"$564,000.00 ",3,2,Frisco Original Donation,1860,14505,12645,1965,57,$303.23 ,,20132338,33.151846,-96.821614
19-Nov-21,Nov-21,2021,7753 Red Clover Dr,Frisco,TX,75033,"$680,000.00 ",5,4.5,Meadow Hill Estates Ph Two,3692,12197,8505,2001,20,$184.18 ,33,14684558,33.1660346,-96.8161549
4-Aug-21,Aug-21,2021,9900 Dixon Ct,Frisco,TX,75033,"$310,000.00 ",3,2,Preston Manor Ph III,1305,7841,6536,1992,29,$237.55 ,,14604661,33.1586707,-96.8105247
3-Nov-22,Nov-22,2022,10586 Stargazer Dr,Frisco,TX,75033,"$615,000.00 ",4,3,Meadow Hill Estates Ph Two,2891,9583,6692,2000,22,$212.73 ,40,20145096,33.1660113,-96.8146183
24-Jun-22,Jun-22,2022,8228 Fairview Dr,Frisco,TX,75033,"$732,900.00 ",3,2.5,Creekside Village,2025,8581,6556,2021,1,$361.93 ,40,20027356,33.1579417,-96.8119138
7-Jul-21,Jul-21,2021,10760 Blackberry Ln,Frisco,TX,75033,"$540,000.00 ",5,4,Meadow Hill Estates Ph One,3783,8712,4929,2001,20,$142.74 ,37,14580504,33.167558,-96.8122687
27-Feb-23,Feb-23,2023,9710 Sunset Dr,Frisco,TX,75033,"$780,000.00 ",4,2.5,Creekside Village,2340,7057,4717,2022,1,$333.33 ,40,20111051,33.1570251,-96.8105956
21-Nov-22,Nov-22,2022,8682 Fisher Dr,Frisco,TX,75033,"$625,000.00 ",3,2.5,Preston Highlands Village,2730,6534,3804,2006,16,$228.94 ,40,20158568,33.1684649,-96.806018
24-Jan-23,Jan-23,2023,7509 Daffodil Way,Frisco,TX,75033,"$685,000.00 ",4,2.5,Meadow Hill Estates Ph Eight,3070,8712,5642,2001,22,$223.13 ,20,20208027,33.1696113,-96.818402
1-Mar-23,Mar-23,2023,8372 Hillside Dr,Frisco,TX,75033,"$478,000.00 ",3,2,Second Instl Of The Crestview Add,2046,9583,7537,1970,53,$233.63 ,,20228473,33.1513608,-96.8110898
9-Feb-23,Feb-23,2023,8565 Santa Rosa Dr,Frisco,TX,75033,"$399,900.00 ",3,2,Preston Trace Estates First Instl,1368,6534,5166,1980,43,$292.32 ,,20215124,33.1552837,-96.8082362
20-Sep-22,Sep-22,2022,9774 Sunset Dr,Frisco,TX,75033,"$1,095,000.00 ",4,3.5,Creekside Village,3387,9060,5673,2022,0,$323.29 ,40,20061806,33.1577114,-96.810486
22-Mar-21,Mar-21,2021,10700 Briar Brook Ln,Frisco,TX,75033,"$355,000.00 ",4,2,Preston Highlands North Ph 1,2494,11761,9267,1997,24,$142.34 ,40,14498959,33.1660764,-96.8050594
27-Jan-23,Jan-23,2023,10902 Briar Brook Ln,Frisco,TX,75033,"$450,000.00 ",3,2,Preston Highlands North Ph 1,2122,8712,6590,2000,23,$212.06 ,42,20207585,33.1678905,-96.8049997
7-Oct-22,Oct-22,2022,7778 Daylily Way,Frisco,TX,75033,"$649,000.00 ",4,3.5,Meadow Hill Estates Ph One,3293,10019,6726,2000,22,$197.08 ,58,20110374,33.1676279,-96.814881
15-Dec-21,Dec-21,2021,7511 Williams Ave,Frisco,TX,75033,"$569,000.00 ",2,2,Baccus Add,1150,11761,10611,1950,71,$494.78 ,,14640929,33.1518558,-96.8204701
22-Sep-22,Sep-22,2022,7789 Greenvalley Ln,Frisco,TX,75033,"$580,000.00 ",4,2,Meadow Hill Estates Ph Nine,2318,8712,6394,2001,21,$250.22 ,37,20088998,33.163194,-96.8161905
14-Oct-22,Oct-22,2022,7200 Bramblebush Dr,Frisco,TX,75033,"$499,000.00 ",5,2.5,Meadow Hill Estates Ph Seven,2455,6098,3643,2003,19,$203.26 ,40,20074647,33.172899,-96.8217437
1-Apr-21,Apr-21,2021,9040 3rd St,Frisco,TX,75033,"$275,000.00 ",3,2,Frisco Original Donation,1280,4922,3642,1950,71,$214.84 ,,14470228,33.152235,-96.825673
30-Dec-22,Dec-22,2022,10925 Prescott Dr,Frisco,TX,75033,"$450,000.00 ",4,3,Preston Highlands Village,2209,6098,3889,2004,18,$203.71 ,46,20048005,33.1688814,-96.8071511
27-Apr-22,Apr-22,2022,10295 Rogers Rd,Frisco,TX,75033,"$1,300,000.00 ",4,3,ABS A0766 Clayton Rogers,2815,65340,62525,1963,59,$461.81 ,,14683557,33.1628311,-96.8123874
14-May-21,May-21,2021,1 Pasture Pl,Frisco,TX,75033,"$975,000.00 ",2,2,JAMES BOLIN SURVEY,1583,127282,125699,1975,46,$615.92 ,,14433488,33.1555096,-96.8215552
16-Nov-22,Nov-22,2022,7145 Waterlily Ln,Frisco,TX,75033,"$445,000.00 ",5,2,Meadow Hill Estates Ph Three,2455,6120,3665,2001,21,$181.26 ,40,20039869,33.1676258,-96.8222996
18-Nov-21,Nov-21,2021,14260 Strawflowers Dr,Frisco,TX,75035,"$799,000.00 ",6,4,Arbors At Willow Bay Ph IV The,4104,7754,3650,2016,5,$194.69 ,36,14688160,33.1705761,-96.7524521
10-Feb-22,Feb-22,2022,13800 Cardigan Ln,Frisco,TX,75035,"$850,000.00 ",3,3,Estates At Shaddock Park Ph 1,3121,7797,4676,2019,3,$272.35 ,63,14742502,33.1550164,-96.7572198
19-Nov-21,Nov-21,2021,15196 Bardwell Ln,Frisco,TX,75035,"$1,200,000.00 ",6,4.5,75593,5149,13678,8529,2013,8,$233.05 ,50,14665717,33.1713735,-96.7429805
24-Nov-21,Nov-21,2021,15288 Edna Ln,Frisco,TX,75035,"$825,000.00 ",5,4,Villages Of Stonelake Estates #1b,4187,12676,8489,2010,11,$197.04 ,50,14653788,33.1670288,-96.7420815
26-Mar-21,Mar-21,2021,9490 Needles,Frisco,TX,75035,"$555,446.00 ",5,4,Lexington Country,3617,,0,2021,0,$153.57 ,200,14530492,33.1558319,-96.7647484
27-Jul-22,Jul-22,2022,11360 Tusk Trl,Frisco,TX,75035,"$763,300.00 ",4,3.5,Park Vista,2714,4356,1642,2022,0,$281.25 ,42,20034903,33.1711747,-96.7671007
30-Jun-21,Jun-21,2021,13256 Jonata St,Frisco,TX,75035,"$531,400.00 ",4,2.5,Park Vista,2857,4356,1499,2021,0,$186.00 ,42,14632159,33.1724658,-96.7627407
29-Oct-21,Oct-21,2021,13012 Cooper River Trl,Frisco,TX,75035,"$654,900.00 ",5,4,Park Vista,3374,8276,4902,2021,0,$194.10 ,42,14680829,33.1740617,-96.7646336
27-Jun-22,Jun-22,2022,11629 Bond Mews,Frisco,TX,75035,"$697,900.00 ",4,3.5,Park Vista,2714,4400,1686,2022,0,$257.15 ,42,20016500,33.1733085,-96.7667605
27-Jul-22,Jul-22,2022,11376 Tusk Trl,Frisco,TX,75035,"$741,900.00 ",3,3.5,Park Vista,2804,4400,1596,2022,0,$264.59 ,42,20025132,33.1713271,-96.7669903
14-Dec-21,Dec-21,2021,9667 Masterman Ln,Frisco,TX,75035,"$744,189.00 ",5,5.5,Estates at Shaddock Park,4488,10890,6402,2021,0,$165.82 ,63,14543292,33.1576332,-96.7524994
3-Sep-21,Sep-21,2021,13191 Cooper River Trl,Frisco,TX,75035,"$492,900.00 ",3,3.5,Park Vista,2801,4356,1555,2021,0,$175.97 ,42,14664472,33.1735501,-96.7633211
10-May-22,May-22,2022,12876 Caprock Dr,Frisco,TX,75035,"$693,900.00 ",3,3.5,Park Vista,2804,4356,1552,2021,1,$247.47 ,42,20016484,33.171662,-96.76647
18-Mar-22,Mar-22,2022,13049 Cooper River Trl,Frisco,TX,75035,"$642,900.00 ",3,3.5,Park Vista,2804,4356,1552,2021,1,$229.28 ,42,20012833,33.1735584,-96.7643689
15-Nov-21,Nov-21,2021,13007 Strike Gold Blvd,Frisco,TX,75034,"$775,990.00 ",4,3,Lexington Country,2761,,0,2019,2,$281.05 ,200,14681020,33.1635774,-96.7654177
30-Mar-22,Mar-22,2022,11651 Bond Mews,Frisco,TX,75035,"$645,900.00 ",3,3.5,Park Vista,2804,4400,1596,2021,1,$230.35 ,42,20020962,33.1734185,-96.7667593
11-Mar-22,Mar-22,2022,11695 Bond Mews,Frisco,TX,75035,"$657,900.00 ",4,3.5,Park Vista,2714,5663,2949,2021,1,$242.41 ,42,20008224,33.173656,-96.7667567
23-Feb-22,Feb-22,2022,9840 Masterman Ln,Frisco,TX,75035,"$784,000.00 ",4,4.5,Estates at Shaddock Park,4254,10890,6636,2021,1,$184.30 ,63,14543361,33.1586939,-96.7518875
22-Jun-22,Jun-22,2022,13127 Cooper River Trl,Frisco,TX,75035,"$543,900.00 ",3,2,Park Vista,1800,4400,2600,2021,1,$302.17 ,42,14697157,33.1735542,-96.7638457
27-Jun-22,Jun-22,2022,13093 Cooper River Trl,Frisco,TX,75035,"$629,900.00 ",3,2.5,Park Vista,2714,4400,1686,2021,1,$232.09 ,42,20023024,33.1735563,-96.7641069
28-Jun-22,Jun-22,2022,11607 Bond Mews,Frisco,TX,75035,"$772,900.00 ",3,2.5,Park Vista,2857,5663,2806,2022,0,$270.53 ,42,20026121,33.1731775,-96.7667619
